event_id,entity_id,entity_type,timestamp,source_ip,geo_location,geo_lat,geo_lon,resource_accessed,auth_method,auth_result,session_duration,command_sequence,device_fingerprint,bytes_transferred,protocol,label,is_anomaly,anomaly_type,attack_notes
evt_003633,user_029,user,2026-06-27 09:56:47,10.64.49.49,"New York, US",40.7128,-74.006,employee_portal,token,success,23,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,100249,HTTPS,normal,0,none,Expected behavioural baseline
evt_003634,user_001,user,2026-06-27 09:58:07,10.36.188.27,"Hyderabad, IN",17.385,78.4867,analytics_dashboard,password,success,170,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,441282,HTTPS,normal,0,none,Expected behavioural baseline
evt_003635,svc_047,service_account,2026-06-27 10:00:47,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,backup_service,certificate,success,37,token_auth > api_read > api_write > logout,Linux-Server|service-agent,350197,HTTPS,normal,0,none,Expected behavioural baseline
evt_003636,svc_055,service_account,2026-06-27 10:01:59,10.165.130.103,"London, UK",51.5072,-0.1276,database_read,token,success,65,token_auth > api_read > api_write > logout,Linux-Server|service-agent,75001,HTTPS,normal,0,none,Expected behavioural baseline
evt_003637,svc_054,service_account,2026-06-27 10:07:00,10.169.49.103,"Hyderabad, IN",17.385,78.4867,telemetry_queue,token,success,156,token_auth > api_read > api_write > logout,Linux-Server|service-agent,67005,HTTPS,normal,0,none,Expected behavioural baseline
evt_003638,user_038,user,2026-06-27 10:08:29,10.53.171.184,"New York, US",40.7128,-74.006,project_share,token,success,101,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,68577,HTTPS,normal,0,none,Expected behavioural baseline
evt_003639,svc_047,service_account,2026-06-27 10:13:19,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,database_read,token,success,92,token_auth > api_read > api_write > logout,Linux-Server|service-agent,175996,HTTPS,normal,0,none,Expected behavioural baseline
evt_003640,user_036,user,2026-06-27 10:21:13,10.18.152.18,"Mumbai, IN",19.076,72.8777,email,password,success,42,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,384749,HTTPS,normal,0,none,Expected behavioural baseline
evt_003641,user_019,user,2026-06-27 10:22:50,10.96.195.42,"Hyderabad, IN",17.385,78.4867,crm,token,success,153,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,402308,HTTPS,normal,0,none,Expected behavioural baseline
evt_003642,user_021,user,2026-06-27 10:32:38,10.188.124.209,"Mumbai, IN",19.076,72.8777,crm,token,success,44,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,170863,HTTPS,normal,0,none,Expected behavioural baseline
evt_003643,user_040,user,2026-06-27 10:47:41,10.138.54.130,"Mumbai, IN",19.076,72.8777,crm,password,success,175,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,303251,HTTPS,normal,0,none,Expected behavioural baseline
evt_003644,new_user_001,user,2026-06-27 10:52:00,10.14.152.195,"Mumbai, IN",19.076,72.8777,email,token,success,84,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,482858,HTTPS,normal,0,none,Legitimate new user for cold-start evaluation
evt_003645,user_019,user,2026-06-27 10:53:42,10.96.195.42,"Hyderabad, IN",17.385,78.4867,employee_portal,password,success,16,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,222936,HTTPS,normal,0,none,Expected behavioural baseline
evt_003646,user_001,user,2026-06-27 11:00:00,10.36.188.27,"Hyderabad, IN",17.385,78.4867,hr_records,password,success,84,login > approved_new_access > read_resource > logout,Windows-11|Edge|managed,258704,HTTPS,normal,0,insider_drift,Benign edge case: gradual approved resource expansion
evt_003647,user_015,user,2026-06-27 11:04:31,10.161.40.203,"Mumbai, IN",19.076,72.8777,employee_portal,password,success,50,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,205609,HTTPS,normal,0,none,Expected behavioural baseline
evt_003648,user_038,user,2026-06-27 11:06:27,10.53.171.184,"New York, US",40.7128,-74.006,project_share,token,success,18,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,128998,HTTPS,normal,0,none,Expected behavioural baseline
evt_003649,user_013,user,2026-06-27 11:06:29,10.68.35.64,"Tokyo, JP",35.6762,139.65,project_share,token,success,125,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,126474,HTTPS,normal,0,none,Expected behavioural baseline
evt_003650,user_029,user,2026-06-27 11:09:55,10.64.49.49,"New York, US",40.7128,-74.006,employee_portal,token,success,151,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,109854,HTTPS,normal,0,none,Expected behavioural baseline
evt_003651,user_033,user,2026-06-27 11:12:01,10.238.200.201,"Singapore, SG",1.3521,103.8198,employee_portal,password,success,80,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,68478,HTTPS,normal,0,none,Expected behavioural baseline
evt_003652,user_013,user,2026-06-27 11:12:45,10.68.35.64,"Tokyo, JP",35.6762,139.65,analytics_dashboard,password,success,124,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,302685,HTTPS,normal,0,none,Expected behavioural baseline
evt_003653,user_040,user,2026-06-27 11:16:29,10.138.54.130,"Mumbai, IN",19.076,72.8777,employee_portal,password,success,33,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,28133,HTTPS,normal,0,none,Expected behavioural baseline
evt_003654,user_008,user,2026-06-27 11:18:06,10.117.162.214,"Singapore, SG",1.3521,103.8198,employee_portal,password,success,71,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,385206,HTTPS,normal,0,none,Expected behavioural baseline
evt_003655,device_058,edge_device,2026-06-27 11:19:20,10.1.133.237,"Bengaluru, IN",12.9716,77.5946,sensor_stream,certificate,success,24,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,410068,HTTPS,normal,0,none,Expected behavioural baseline
evt_003656,device_063,edge_device,2026-06-27 11:22:10,10.169.21.73,"Tokyo, JP",35.6762,139.65,device_health,certificate,success,160,device_connect > telemetry_send > heartbeat,IoT-Linux-5.10|MQTT|device,147595,HTTPS,normal,0,none,Expected behavioural baseline
evt_003657,svc_053,service_account,2026-06-27 11:31:27,10.210.235.118,"Hyderabad, IN",17.385,78.4867,api_gateway,token,success,164,token_auth > api_read > api_write > logout,Linux-Server|service-agent,499548,HTTPS,normal,0,none,Expected behavioural baseline
evt_003658,user_008,user,2026-06-27 11:33:55,10.117.162.214,"Singapore, SG",1.3521,103.8198,employee_portal,password,success,136,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,419968,HTTPS,normal,0,none,Expected behavioural baseline
evt_003659,svc_053,service_account,2026-06-27 11:34:30,10.210.235.118,"Hyderabad, IN",17.385,78.4867,backup_service,token,success,156,token_auth > api_read > api_write > logout,Linux-Server|service-agent,326334,HTTPS,normal,0,none,Expected behavioural baseline
evt_003660,device_064,edge_device,2026-06-27 11:39:36,10.38.6.12,"Hyderabad, IN",17.385,78.4867,telemetry_endpoint,certificate,success,12,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,282389,HTTPS,normal,0,none,Expected behavioural baseline
evt_003661,user_027,user,2026-06-27 11:40:53,10.201.121.207,"Tokyo, JP",35.6762,139.65,email,password,success,116,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,298856,HTTPS,normal,0,none,Expected behavioural baseline
evt_003662,user_033,user,2026-06-27 11:44:57,10.238.200.201,"Singapore, SG",1.3521,103.8198,employee_portal,password,success,134,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,424396,HTTPS,normal,0,none,Expected behavioural baseline
evt_003663,device_063,edge_device,2026-06-27 11:46:14,10.169.21.73,"Tokyo, JP",35.6762,139.65,sensor_stream,certificate,success,177,device_connect > telemetry_send > heartbeat,IoT-Linux-5.10|MQTT|device,483340,HTTPS,normal,0,none,Expected behavioural baseline
evt_003664,user_033,user,2026-06-27 11:51:23,10.238.200.201,"Singapore, SG",1.3521,103.8198,project_share,token,success,138,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,349400,HTTPS,normal,0,none,Expected behavioural baseline
evt_003665,user_033,user,2026-06-27 12:00:00,10.238.200.201,"Singapore, SG",1.3521,103.8198,finance_share,password,success,150,login > approved_new_access > read_resource > logout,Windows-11|Chrome|managed,116028,HTTPS,normal,0,insider_drift,Benign edge case: gradual approved resource expansion
evt_003666,user_033,user,2026-06-27 12:16:28,10.238.200.201,"Singapore, SG",1.3521,103.8198,employee_portal,token,success,96,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,351861,HTTPS,normal,0,none,Expected behavioural baseline
evt_003667,user_011,user,2026-06-27 12:24:53,10.211.8.207,"Bengaluru, IN",12.9716,77.5946,analytics_dashboard,password,success,68,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,206744,HTTPS,normal,0,none,Expected behavioural baseline
evt_003668,user_003,user,2026-06-27 12:30:44,10.115.150.72,"Singapore, SG",1.3521,103.8198,analytics_dashboard,token,success,119,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,327619,HTTPS,normal,0,none,Expected behavioural baseline
evt_003669,svc_053,service_account,2026-06-27 12:37:38,10.210.235.118,"Hyderabad, IN",17.385,78.4867,database_read,token,success,156,token_auth > api_read > api_write > logout,Linux-Server|service-agent,108953,HTTPS,normal,0,none,Expected behavioural baseline
evt_003670,user_034,user,2026-06-27 12:40:23,10.49.75.56,"Tokyo, JP",35.6762,139.65,project_share,token,success,109,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,36285,HTTPS,normal,0,none,Expected behavioural baseline
evt_003671,user_023,user,2026-06-27 12:48:40,10.103.171.167,"Hyderabad, IN",17.385,78.4867,project_share,password,success,87,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,111830,HTTPS,normal,0,none,Expected behavioural baseline
evt_003672,user_005,user,2026-06-27 12:54:50,10.217.88.155,"Mumbai, IN",19.076,72.8777,employee_portal,token,success,40,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,337050,HTTPS,normal,0,none,Expected behavioural baseline
evt_003673,user_005,user,2026-06-27 13:04:19,10.217.88.155,"Mumbai, IN",19.076,72.8777,crm,password,success,150,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,442597,HTTPS,normal,0,none,Expected behavioural baseline
evt_003674,user_023,user,2026-06-27 13:13:25,10.103.171.167,"Hyderabad, IN",17.385,78.4867,analytics_dashboard,token,success,10,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,221921,HTTPS,normal,0,none,Expected behavioural baseline
evt_003675,user_030,user,2026-06-27 13:18:08,10.119.63.224,"Delhi, IN",28.6139,77.209,project_share,token,failure,0,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,242274,HTTPS,normal,0,none,Expected behavioural baseline
evt_003676,svc_051,service_account,2026-06-27 13:19:56,10.7.45.189,"Delhi, IN",28.6139,77.209,database_read,token,success,76,token_auth > api_read > api_write > logout,Linux-Server|service-agent,140815,HTTPS,normal,0,none,Expected behavioural baseline
evt_003677,svc_055,service_account,2026-06-27 14:02:15,10.165.130.103,"London, UK",51.5072,-0.1276,api_gateway,certificate,success,53,token_auth > api_read > api_write > logout,Linux-Server|service-agent,426973,HTTPS,normal,0,none,Expected behavioural baseline
evt_003678,user_026,user,2026-06-27 14:04:08,10.61.71.172,"Mumbai, IN",19.076,72.8777,project_share,token,success,113,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,190790,HTTPS,normal,0,none,Expected behavioural baseline
evt_003679,user_037,user,2026-06-27 14:08:03,10.153.10.159,"Hyderabad, IN",17.385,78.4867,employee_portal,password,success,142,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,464170,HTTPS,normal,0,none,Expected behavioural baseline
evt_003680,user_041,user,2026-06-27 14:13:53,10.73.40.113,"Hyderabad, IN",17.385,78.4867,crm,password,success,96,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,351649,HTTPS,normal,0,none,Expected behavioural baseline
evt_003681,device_058,edge_device,2026-06-27 14:22:00,10.1.133.237,"Bengaluru, IN",12.9716,77.5946,sensor_stream,certificate,success,16,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,224145,HTTPS,normal,0,none,Expected behavioural baseline
evt_003682,user_028,user,2026-06-27 14:23:25,10.109.105.120,"Singapore, SG",1.3521,103.8198,employee_portal,token,success,114,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,417836,HTTPS,normal,0,none,Expected behavioural baseline
evt_003683,user_022,user,2026-06-27 14:30:47,10.43.67.136,"Tokyo, JP",35.6762,139.65,employee_portal,token,success,125,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,220756,HTTPS,normal,0,none,Expected behavioural baseline
evt_003684,svc_052,service_account,2026-06-27 14:55:08,10.202.179.28,"London, UK",51.5072,-0.1276,database_read,certificate,success,60,token_auth > api_read > api_write > logout,Linux-Server|service-agent,376568,HTTPS,normal,0,none,Expected behavioural baseline
evt_003685,device_057,edge_device,2026-06-27 14:55:44,10.156.130.30,"New York, US",40.7128,-74.006,telemetry_endpoint,certificate,success,8,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,310745,HTTPS,normal,0,none,Expected behavioural baseline
evt_003686,device_057,edge_device,2026-06-27 15:00:09,10.156.130.30,"New York, US",40.7128,-74.006,device_health,certificate,success,67,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,489703,HTTPS,normal,0,none,Expected behavioural baseline
evt_003687,svc_050,service_account,2026-06-27 15:05:42,10.227.223.105,"New York, US",40.7128,-74.006,database_read,token,success,168,token_auth > api_read > api_write > logout,Linux-Server|service-agent,113891,HTTPS,normal,0,none,Expected behavioural baseline
evt_003688,device_061,edge_device,2026-06-27 15:07:40,10.146.77.104,"Delhi, IN",28.6139,77.209,sensor_stream,certificate,success,103,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,93158,HTTPS,normal,0,none,Expected behavioural baseline
evt_003689,user_006,user,2026-06-27 15:07:55,10.21.141.76,"Mumbai, IN",19.076,72.8777,employee_portal,password,success,127,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,42134,HTTPS,normal,0,none,Expected behavioural baseline
evt_003690,user_018,user,2026-06-27 15:13:25,10.196.45.130,"London, UK",51.5072,-0.1276,project_share,password,success,97,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,10186,HTTPS,normal,0,none,Expected behavioural baseline
evt_003691,user_037,user,2026-06-27 15:16:37,10.153.10.159,"Hyderabad, IN",17.385,78.4867,project_share,password,success,106,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,386918,HTTPS,normal,0,none,Expected behavioural baseline
evt_003692,svc_050,service_account,2026-06-27 15:16:38,10.227.223.105,"New York, US",40.7128,-74.006,api_gateway,certificate,success,46,token_auth > api_read > api_write > logout,Linux-Server|service-agent,192127,HTTPS,normal,0,none,Expected behavioural baseline
evt_003693,device_058,edge_device,2026-06-27 15:21:35,10.1.133.237,"Bengaluru, IN",12.9716,77.5946,device_health,certificate,success,131,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,416171,HTTPS,normal,0,none,Expected behavioural baseline
evt_003694,device_059,edge_device,2026-06-27 15:24:51,10.81.169.218,"New York, US",40.7128,-74.006,sensor_stream,certificate,success,114,device_connect > telemetry_send > heartbeat,IoT-Linux-5.10|MQTT|device,211002,HTTPS,normal,0,none,Expected behavioural baseline
evt_003695,user_042,user,2026-06-27 15:35:22,10.210.141.77,"Bengaluru, IN",12.9716,77.5946,project_share,token,success,100,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,259859,HTTPS,normal,0,none,Expected behavioural baseline
evt_003696,user_043,user,2026-06-27 15:46:05,10.40.69.73,"Mumbai, IN",19.076,72.8777,project_share,password,success,126,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,111002,HTTPS,normal,0,none,Expected behavioural baseline
